Cancer	Feature	P	FDR	Significance	P_label	FDR_label
LAML	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.000258023748716464	***	P < 0.001	P < 0.001
LAML	HALLMARK_UV_RESPONSE_UP	0.0183981601839816	0.0333892536672259	*	P = 0.0184	P = 0.0334
LAML	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.015807903951976	0.0309834917458729	*	P = 0.0158	P = 0.031
LAML	HALLMARK_XENOBIOTIC_METABOLISM	0.0051994800519948	0.0106156051061561	*	P = 0.0052	P = 0.0106
LGG	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_ALLOGRAFT_REJECTION	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_ANDROGEN_RESPONSE	0.0002999700029997	0.0004999500049995	***	P < 0.001	P < 0.001
LGG	HALLMARK_ANGIOGENESIS	0.088884430176565	0.105814797829244	ns	P = 0.0889	P = 0.106
LGG	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_APICAL_SURFACE	0.120044052863436	0.13958610798074	ns	P = 0.12	P = 0.14
LGG	HALLMARK_APOPTOSIS	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_BILE_ACID_METABOLISM	0.422257774222578	0.449210398109125	ns	P = 0.422	P = 0.449
LGG	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0109021804360872	0.0147326762649827	*	P = 0.0109	P = 0.0147
LGG	HALLMARK_COAGULATION	0.201779822017798	0.229295252292953	ns	P = 0.202	P = 0.229
LGG	HALLMARK_COMPLEMENT	0.0002999700029997	0.0004999500049995	***	P < 0.001	P < 0.001
LGG	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0006999300069993	0.0011289193661279	**	P < 0.001	P = 0.00113
LGG	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0066993300669933	0.00930462509304625	**	P = 0.0067	P = 0.0093
LGG	HALLMARK_ESTROGEN_RESPONSE_LATE	0.408259174082592	0.443759971828904	ns	P = 0.408	P = 0.444
LGG	HALLMARK_FATTY_ACID_METABOLISM	0.0510948905109489	0.0623108420865231	ns	P = 0.0511	P = 0.0623
LGG	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_HEDGEHOG_SIGNALING	0.036115569823435	0.0463020125941474	*	P = 0.0361	P = 0.0463
LGG	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_HYPOXIA	0.0018998100189981	0.002878500028785	**	P = 0.0019	P = 0.00288
LGG	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0002999700029997	0.0004999500049995	***	P < 0.001	P < 0.001
LGG	HALLMARK_INFLAMMATORY_RESPONSE	0.0207979202079792	0.0273656844841832	*	P = 0.0208	P = 0.0274
LGG	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_KRAS_SIGNALING_DN	0.999300069993001	0.999300069993001	ns	P = 0.999	P = 0.999
LGG	HALLMARK_KRAS_SIGNALING_UP	0.0042995700429957	0.00614224291856529	**	P = 0.0043	P = 0.00614
LGG	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_MYC_TARGETS_V2	0.000100030009002701	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_MYOGENESIS	0.923607639236076	0.94245677473069	ns	P = 0.924	P = 0.942
LGG	HALLMARK_NOTCH_SIGNALING	0.00401929260450161	0.00591072441838472	**	P = 0.00402	P = 0.00591
LGG	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0013998600139986	0.00218728127187281	**	P = 0.0014	P = 0.00219
LGG	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_PANCREAS_BETA_CELLS	0.86839731382179	0.904580535231031	ns	P = 0.868	P = 0.905
LGG	HALLMARK_PEROXISOME	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.398998998998999	0.443332221109999	ns	P = 0.399	P = 0.443
LGG	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_TGF_BETA_SIGNALING	0.000100060036021613	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_TNFA_SIGNALING_VIA_NFKB	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.00019242314619541	***	P < 0.001	P < 0.001
LGG	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000200260338439972	0.000370852478592541	***	P < 0.001	P < 0.001
LGG	HALLMARK_XENOBIOTIC_METABOLISM	0.0390960903909609	0.0488701129887011	*	P = 0.0391	P = 0.0489
LIHC	HALLMARK_ADIPOGENESIS	0.0340965903409659	0.0381557082386999	*	P = 0.0341	P = 0.0382
LIHC	HALLMARK_ALLOGRAFT_REJECTION	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_ANGIOGENESIS	0.0681272509003602	0.0744646695887657	ns	P = 0.0681	P = 0.0745
LIHC	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_APICAL_SURFACE	0.0086008600860086	0.0109254168660109	*	P = 0.0086	P = 0.0109
LIHC	HALLMARK_APOPTOSIS	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_BILE_ACID_METABOLISM			""	NA	NA
LIHC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.010998900109989	0.013603902767618	*	P = 0.011	P = 0.0136
LIHC	HALLMARK_COAGULATION			""	NA	NA
LIHC	HALLMARK_COMPLEMENT	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0005999400059994	0.000805633722342052	***	P < 0.001	P < 0.001
LIHC	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_ESTROGEN_RESPONSE_LATE	0.0005999400059994	0.000805633722342052	***	P < 0.001	P < 0.001
LIHC	HALLMARK_FATTY_ACID_METABOLISM	0.881311868813119	0.881311868813119	ns	P = 0.881	P = 0.881
LIHC	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_HEDGEHOG_SIGNALING	0.0136054421768707	0.0163963021105878	*	P = 0.0136	P = 0.0164
LIHC	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_HYPOXIA	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_IL2_STAT5_SIGNALING	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0006999300069993	0.000913797509137975	***	P < 0.001	P < 0.001
LIHC	HALLMARK_INFLAMMATORY_RESPONSE	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_KRAS_SIGNALING_DN	0.667533246675332	0.697201390972014	ns	P = 0.668	P = 0.697
LIHC	HALLMARK_KRAS_SIGNALING_UP	0.0001999800019998	0.000293720627937206	***	P < 0.001	P < 0.001
LIHC	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_MYC_TARGETS_V2	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_MYOGENESIS	0.145885411458854	0.155832144058321	ns	P = 0.146	P = 0.156
LIHC	HALLMARK_NOTCH_SIGNALING	0.000500500500500501	0.00071283404616738	***	P < 0.001	P < 0.001
LIHC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0001999800019998	0.000293720627937206	***	P < 0.001	P < 0.001
LIHC	HALLMARK_P53_PATHWAY	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_PANCREAS_BETA_CELLS	0.84925477643293	0.867716836790168	ns	P = 0.849	P = 0.868
LIHC	HALLMARK_PEROXISOME	0.0157984201579842	0.0185631436856314	*	P = 0.0158	P = 0.0186
LIHC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0197	0.0225829268292683	*	P = 0.0197	P = 0.0226
LIHC	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_TGF_BETA_SIGNALING	1e-04	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.0001000200040008	0.00015669800626792	***	P < 0.001	P < 0.001
LIHC	HALLMARK_XENOBIOTIC_METABOLISM			""	NA	NA
LUAD	HALLMARK_ADIPOGENESIS	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_ALLOGRAFT_REJECTION	0.186481351864814	0.227416282761968	ns	P = 0.186	P = 0.227
LUAD	HALLMARK_ANDROGEN_RESPONSE	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_ANGIOGENESIS	0.218139953949344	0.253651109243424	ns	P = 0.218	P = 0.254
LUAD	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_APICAL_SURFACE	0.201500750375188	0.239881845684747	ns	P = 0.202	P = 0.24
LUAD	HALLMARK_APOPTOSIS	0.0001999800019998	0.000357393032265443	***	P < 0.001	P < 0.001
LUAD	HALLMARK_BILE_ACID_METABOLISM	0.13998600139986	0.174982501749825	ns	P = 0.14	P = 0.175
LUAD	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0076992300769923	0.0113223971720475	*	P = 0.0077	P = 0.0113
LUAD	HALLMARK_COAGULATION	0.998800119988001	0.998800119988001	ns	P = 0.999	P = 0.999
LUAD	HALLMARK_COMPLEMENT	0.0017998200179982	0.00290293551290032	**	P = 0.0018	P = 0.0029
LUAD	HALLMARK_DNA_REPAIR	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_E2F_TARGETS	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.355964403559644	0.39551600395516	ns	P = 0.356	P = 0.396
LUAD	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0007999200079992	0.001333200013332	**	P < 0.001	P = 0.00133
LUAD	HALLMARK_ESTROGEN_RESPONSE_LATE	0.001999800019998	0.00312468753124688	**	P = 0.002	P = 0.00312
LUAD	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_GLYCOLYSIS	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_HEDGEHOG_SIGNALING	0.0043047352087296	0.00652232607383273	**	P = 0.0043	P = 0.00652
LUAD	HALLMARK_HEME_METABOLISM	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_HYPOXIA	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_IL2_STAT5_SIGNALING	0.0006999300069993	0.00120677587413672	**	P < 0.001	P = 0.00121
LUAD	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0911908809119088	0.116911385784499	ns	P = 0.0912	P = 0.117
LUAD	HALLMARK_INFLAMMATORY_RESPONSE	0.251274872512749	0.285539627855396	ns	P = 0.251	P = 0.286
LUAD	HALLMARK_INTERFERON_ALPHA_RESPONSE	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_INTERFERON_GAMMA_RESPONSE	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_KRAS_SIGNALING_DN	0.807219278072193	0.840853414658534	ns	P = 0.807	P = 0.841
LUAD	HALLMARK_KRAS_SIGNALING_UP	0.583741625837416	0.621001729614273	ns	P = 0.584	P = 0.621
LUAD	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_MYC_TARGETS_V2	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_MYOGENESIS	0.363963603639636	0.395612612651778	ns	P = 0.364	P = 0.396
LUAD	HALLMARK_NOTCH_SIGNALING	0.0130338881090836	0.0181026223737272	*	P = 0.013	P = 0.0181
LUAD	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_P53_PATHWAY	0.0001999800019998	0.000357393032265443	***	P < 0.001	P < 0.001
LUAD	HALLMARK_PANCREAS_BETA_CELLS	0.997497998398719	0.998800119988001	ns	P = 0.997	P = 0.999
LUAD	HALLMARK_PEROXISOME	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_PROTEIN_SECRETION	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0091009100910091	0.013001300130013	*	P = 0.0091	P = 0.013
LUAD	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_TGF_BETA_SIGNALING	1e-04	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0142985701429857	0.0193223920851158	*	P = 0.0143	P = 0.0193
LUAD	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_UV_RESPONSE_DN	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_UV_RESPONSE_UP	9.99900009999e-05	2e-04	***	P < 0.001	P < 0.001
LUAD	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000200140098068648	0.000357393032265443	***	P < 0.001	P < 0.001
LUAD	HALLMARK_XENOBIOTIC_METABOLISM	0.0192980701929807	0.025392197622343	*	P = 0.0193	P = 0.0254
LUSC	HALLMARK_ADIPOGENESIS	0.0037996200379962	0.0083991600839916	**	P = 0.0038	P = 0.0084
LUSC	HALLMARK_ALLOGRAFT_REJECTION			""	NA	NA
LUSC	HALLMARK_ANDROGEN_RESPONSE	0.0789	0.144078260869565	ns	P = 0.0789	P = 0.144
LUSC	HALLMARK_ANGIOGENESIS	0.0161290322580645	0.0338709677419355	*	P = 0.0161	P = 0.0339
LUSC	HALLMARK_APICAL_JUNCTION	0.923307669233077	0.999900009999	ns	P = 0.923	P = 1
LUSC	HALLMARK_APICAL_SURFACE	0.395707982350582	0.553991175290814	ns	P = 0.396	P = 0.554
LUSC	HALLMARK_APOPTOSIS	0.872312768723128	0.999900009999	ns	P = 0.872	P = 1
LUSC	HALLMARK_BILE_ACID_METABOLISM	0.195680431956804	0.328743125687431	ns	P = 0.196	P = 0.329
LUSC	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0219021902190219	0.0438043804380438	*	P = 0.0219	P = 0.0438
LUSC	HALLMARK_COAGULATION			""	NA	NA
LUSC	HALLMARK_COMPLEMENT			""	NA	NA
LUSC	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION			""	NA	NA
LUSC	HALLMARK_ESTROGEN_RESPONSE_EARLY	0.954404559544045	0.999900009999	ns	P = 0.954	P = 1
LUSC	HALLMARK_ESTROGEN_RESPONSE_LATE	0.932006799320068	0.999900009999	ns	P = 0.932	P = 1
LUSC	HALLMARK_FATTY_ACID_METABOLISM	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_GLYCOLYSIS	0.0003999600039996	0.0011998800119988	**	P < 0.001	P = 0.0012
LUSC	HALLMARK_HEDGEHOG_SIGNALING	0.219315895372233	0.32897384305835	ns	P = 0.219	P = 0.329
LUSC	HALLMARK_HEME_METABOLISM	0.0020997900209979	0.0048995100489951	**	P = 0.0021	P = 0.0049
LUSC	HALLMARK_HYPOXIA	0.989101089891011	0.999900009999	ns	P = 0.989	P = 1
LUSC	HALLMARK_IL2_STAT5_SIGNALING	0.999700029997	0.999900009999	ns	P = 1	P = 1
LUSC	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.5	0.67741935483871	ns	P = 0.5	P = 0.677
LUSC	HALLMARK_INFLAMMATORY_RESPONSE			""	NA	NA
LUSC	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.985301469853015	0.999900009999	ns	P = 0.985	P = 1
LUSC	HALLMARK_INTERFERON_GAMMA_RESPONSE			""	NA	NA
LUSC	HALLMARK_KRAS_SIGNALING_DN	0.749225077492251	0.983357914208579	ns	P = 0.749	P = 0.983
LUSC	HALLMARK_KRAS_SIGNALING_UP			""	NA	NA
LUSC	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_MYC_TARGETS_V2	0.000100070049034324	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_MYOGENESIS	0.999900009999	0.999900009999	ns	P = 1	P = 1
LUSC	HALLMARK_NOTCH_SIGNALING	0.244072242962365	0.353483938083425	ns	P = 0.244	P = 0.353
LUSC	HALLMARK_OXIDATIVE_PHOSPHORYLATION	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_P53_PATHWAY	0.0243975602439756	0.0465771604657716	*	P = 0.0244	P = 0.0466
LUSC	HALLMARK_PANCREAS_BETA_CELLS	0.953035624686402	0.999900009999	ns	P = 0.953	P = 1
LUSC	HALLMARK_PEROXISOME	0.0017998200179982	0.0044466141621132	**	P = 0.0018	P = 0.00445
LUSC	HALLMARK_PI3K_AKT_MTOR_SIGNALING	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_PROTEIN_SECRETION	1e-04	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.110331696562782	0.193080468984868	ns	P = 0.11	P = 0.193
LUSC	HALLMARK_SPERMATOGENESIS	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_TGF_BETA_SIGNALING	0.212812812812813	0.32897384305835	ns	P = 0.213	P = 0.329
LUSC	HALLMARK_TNFA_SIGNALING_VIA_NFKB			""	NA	NA
LUSC	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	9.99900009999e-05	0.000323303235341662	***	P < 0.001	P < 0.001
LUSC	HALLMARK_UV_RESPONSE_DN	0.216878312168783	0.32897384305835	ns	P = 0.217	P = 0.329
LUSC	HALLMARK_UV_RESPONSE_UP	0.0004999500049995	0.0013998600139986	**	P < 0.001	P = 0.0014
LUSC	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.000802407221664995	0.00210631895687061	**	P < 0.001	P = 0.00211
LUSC	HALLMARK_XENOBIOTIC_METABOLISM	0.987201279872013	0.999900009999	ns	P = 0.987	P = 1
MESO	HALLMARK_ADIPOGENESIS	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_ALLOGRAFT_REJECTION	0.638336166383362	0.679081028067406	ns	P = 0.638	P = 0.679
MESO	HALLMARK_ANDROGEN_RESPONSE	1e-04	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_ANGIOGENESIS	0.0387103294926218	0.0509346440692392	ns	P = 0.0387	P = 0.0509
MESO	HALLMARK_APICAL_JUNCTION	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_APICAL_SURFACE	0.0721037811745776	0.08583783473164	ns	P = 0.0721	P = 0.0858
MESO	HALLMARK_APOPTOSIS	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_BILE_ACID_METABOLISM	0.087	0.101162790697674	ns	P = 0.087	P = 0.101
MESO	HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.000100060036021613	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_COAGULATION	0.685631436856314	0.714199413391994	ns	P = 0.686	P = 0.714
MESO	HALLMARK_COMPLEMENT	0.0004999500049995	0.000806370975805645	***	P < 0.001	P < 0.001
MESO	HALLMARK_DNA_REPAIR	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_E2F_TARGETS	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_ESTROGEN_RESPONSE_EARLY	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_ESTROGEN_RESPONSE_LATE	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_FATTY_ACID_METABOLISM	0.0006999300069993	0.00109364063593641	**	P < 0.001	P = 0.00109
MESO	HALLMARK_G2M_CHECKPOINT	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_GLYCOLYSIS	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_HEDGEHOG_SIGNALING	0.000101071356377603	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_HEME_METABOLISM	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_HYPOXIA	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_IL2_STAT5_SIGNALING	0.0002999700029997	0.00051718966034431	***	P < 0.001	P < 0.001
MESO	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0311155577788894	0.0420480510525533	*	P = 0.0311	P = 0.042
MESO	HALLMARK_INFLAMMATORY_RESPONSE	0.282171782821718	0.313524203135242	ns	P = 0.282	P = 0.314
MESO	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.919391939193919	0.919391939193919	ns	P = 0.919	P = 0.919
MESO	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.773122687731227	0.788900701766558	ns	P = 0.773	P = 0.789
MESO	HALLMARK_KRAS_SIGNALING_DN	0.572942705729427	0.622763810575464	ns	P = 0.573	P = 0.623
MESO	HALLMARK_KRAS_SIGNALING_UP	0.0607939206079392	0.075992400759924	ns	P = 0.0608	P = 0.076
MESO	HALLMARK_MITOTIC_SPINDLE	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_MTORC1_SIGNALING	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
MESO	HALLMARK_MYC_TARGETS_V1	9.99900009999e-05	0.000187169178477042	***	P < 0.001	P < 0.001
