Cancer,Feature,Display,Method,Source,Canonical,Low,High,P,FDR,Z_Effect,PlotEffect,Significance,Direction,Feature_Label,Feature_Main_Label,OrderEffect
GBM,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,-1.11407309073575,-0.0234367076348471,0.0491643420366744,0.167151985256541,1.0906363831009,1.0906363831009,"",Higher in High,"CD4+ Tcm
(xCell)",CD4+ Tcm,0
GBM,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.600488283418922,-0.624564863835304,0.0514313800789356,0.167151985256541,-0.0240765804163822,-0.0240765804163822,"",Higher in Low,"CAFs
(EPIC)",CAFs,0
GBM,CD4_Tcells_EPIC,CD4 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,-0.481360913055035,-0.337368815319881,0.0557127199225608,0.170415378586656,0.143992097735153,0.143992097735153,"",Higher in High,"CD4 T cells
(EPIC)",CD4 T cells,0
GBM,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,0.473514092235641,0.814984727702447,0.0615871274751651,0.177918368261588,0.341470635466805,0.341470635466805,"",Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0
GBM,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,-0.284624426718077,-0.530827838035267,0.0732256995746628,0.17814583083193,-0.24620341131719,-0.24620341131719,"",Higher in Low,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
GBM,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.17669620387752,-0.180756124386595,0.075391813482448,0.17814583083193,-0.00405992050907419,-0.00405992050907419,"",Higher in Low,"Myeloid Dendritic Cells
(MCP-counter)",Myeloid Dendritic Cells,0
GBM,pDC_xCell,Pdc,xCell,IOBR::deconvo_tme(method='xcell'),PDC,0.101382144999653,-0.364929875207392,0.0754729505098107,0.17814583083193,-0.466312020207045,-0.466312020207045,"",Higher in Low,"Pdc
(xCell)",Pdc,0
GBM,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,0.425811356683199,-0.331899904206716,0.076033417816433,0.17814583083193,-0.757711260889915,-0.757711260889915,"",Higher in Low,"Idc
(xCell)",Idc,0
GBM,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,-0.476012348885827,-0.517551299318417,0.0787952713295076,0.17814583083193,-0.0415389504325899,-0.0415389504325899,"",Higher in Low,"CD8+ Tem
(xCell)",CD8+ Tem,0
GBM,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,0.528649908855596,-0.745624579398576,0.0890932831133392,0.193035446745568,-1.27427448825417,-1.27427448825417,"",Higher in Low,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
GBM,B_cells_quantiseq,B cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,-0.256735524451627,-0.234840872213724,0.132144797511922,0.264289595023844,0.021894652237903,0.021894652237903,"",Higher in High,"B cells
(quanTIseq)",B cells,0
GBM,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,0.253462618079969,-0.330679360138404,0.148150059347412,0.285326040224644,-0.584141978218373,-0.584141978218373,"",Higher in Low,"NKt
(xCell)",NKt,0
GBM,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.458247279437224,-0.508185534335669,0.160346371456972,0.297786118420091,-0.0499382548984448,-0.0499382548984448,"",Higher in Low,"Fibroblasts
(MCP-counter)",Fibroblasts,0
GBM,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,0.238593534339582,-0.387453234266636,0.213166870365965,0.382230250311386,-0.626046768606217,-0.626046768606217,"",Higher in Low,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
GBM,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,-1.34437628673426,-1.48783520151969,0.220693513623261,0.382535423613653,-0.143458914785434,-0.143458914785434,"",Higher in Low,"Basophils
(xCell)",Basophils,0
GBM,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,0.837166982924697,-0.638248163276887,0.257135496915265,0.417845182487305,-1.47541514620158,-1.47541514620158,"",Higher in Low,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
GBM,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,-0.576506992946523,-0.540970206264318,0.30385797012696,0.464723954311821,0.0355367866822054,0.0355367866822054,"",Higher in High,"Mast Cells
(xCell)",Mast Cells,0
GBM,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,-0.221394673684154,0.625910311953766,0.318154959186114,0.470844052654648,0.84730498563792,0.84730498563792,"",Higher in High,"Dc
(xCell)",Dc,0
GBM,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.403302981221291,0.357502059696475,0.502435327140992,0,0,"",Higher in High,"CD4+ Naive t-Cells
(xCell)",CD4+ Naive t-Cells,0
GBM,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,-0.385273359906838,-0.385273359906838,0.462500958960873,0.601251246649135,0,0,"",Higher in High,"Adc
(xCell)",Adc,0
GBM,Plasma_cells_xCell,Plasma Cells,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,-0.515036166269608,-0.910993106928177,0.561601881044034,0.695316614625947,-0.395956940658569,-0.395956940658569,"",Higher in Low,"Plasma Cells
(xCell)",Plasma Cells,0
GBM,cDC_xCell,Cdc,xCell,IOBR::deconvo_tme(method='xcell'),CDC,-0.219242705075208,-0.52868765425436,0.60058368693152,0.709780720919069,-0.309444949179152,-0.309444949179152,"",Higher in Low,"Cdc
(xCell)",Cdc,0
GBM,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,-0.205215550889896,-0.205215550889896,0.721362997316287,0.815453823053194,0,0,"",Higher in High,"t Cells CD8
(quanTIseq)",t Cells CD8,0
GBM,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,-0.638759062585804,-0.638759062585804,0.885659964013363,0.932028901727992,0,0,"",Higher in High,"Eosinophils
(xCell)",Eosinophils,0
GBM,Endothelial_EPIC,Endothelial,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,0.553899916824183,0.635853688283221,0.88624013328217,0.932028901727992,0.0819537714590382,0.0819537714590382,"",Higher in High,"Endothelial
(EPIC)",Endothelial,0
GBM,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,-0.628502794168813,-0.569625567962005,0.955714124793792,0.955714124793792,0.0588772262068077,0.0588772262068077,"",Higher in High,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
HNSC,CD4_Tcells_EPIC,CD4 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD4TCELLS,0.210269338189853,1.29920201541694,2.14213803426307e-15,1.11391177781679e-13,1.08893267722709,1.08893267722709,****,Higher in High,"CD4 T cells
(EPIC)",CD4 T cells,1.08893267722709
HNSC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.504518469845446,-0.226603905253818,1.43201106033669e-12,3.72322875687539e-11,0.277914564591628,0.277914564591628,****,Higher in High,"NK Cells
(quanTIseq)",NK Cells,0.277914564591628
HNSC,CD4+_Tem_xCell,CD4+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD4TEM,1.32189550409277,-0.428086171273409,8.6739136466136e-10,1.50347836541302e-08,-1.74998167536618,-1.74998167536618,****,Higher in Low,"CD4+ Tem
(xCell)",CD4+ Tem,-1.74998167536618
HNSC,CD8_Tcells_EPIC,CD8 T cells,EPIC,IOBR::deconvo_tme(method='epic'),CD8TCELLS,-0.130041381045161,-0.335070398765424,1.4493344158215e-07,1.88413474056795e-06,-0.205029017720262,-0.205029017720262,****,Higher in Low,"CD8 T cells
(EPIC)",CD8 T cells,-0.205029017720262
HNSC,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,-0.44962441043351,-0.303216319921884,8.91347799031088e-07,9.27001710992331e-06,0.146408090511627,0.146408090511627,****,Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0.146408090511627
HNSC,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.334469447470908,-0.15923862919056,0.000133935002817413,0.000994945735215071,0.175230818280348,0.175230818280348,***,Higher in High,"Neutrophils
(MCP-counter)",Neutrophils,0.175230818280348
HNSC,Endothelial_EPIC,Endothelial,EPIC,IOBR::deconvo_tme(method='epic'),ENDOTHELIAL,-0.492319801266163,-0.338842964684519,0.000346507476796143,0.00225229859917493,0.153476836581644,0.153476836581644,**,Higher in High,"Endothelial
(EPIC)",Endothelial,0.153476836581644
HNSC,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,0.285808922633757,-0.330679360138411,0.002021298323533,0.0100951378849346,-0.616488282772168,-0.616488282772168,*,Higher in Low,"NKt
(xCell)",NKt,-0.616488282772168
HNSC,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.608400826437182,-0.322712239063768,0.00213550993719771,0.0100951378849346,0.285688587373414,0.285688587373414,*,Higher in High,"Macrophages M2
(quanTIseq)",Macrophages M2,0.285688587373414
HNSC,Macrophages_EPIC,Macrophages,EPIC,IOBR::deconvo_tme(method='epic'),MACROPHAGES,-0.601956725864466,-0.466359776525295,0.00854232891254262,0.037016758621018,0.135596949339171,0.135596949339171,*,Higher in High,"Macrophages
(EPIC)",Macrophages,0.135596949339171
HNSC,Dendritic_cells_quantiseq,Dendritic Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),DENDRITICCELLS,-0.535608701194916,-0.535566469400716,0.0124974208670261,0.0499896834681043,4.22317942008199e-05,4.22317942008199e-05,*,Higher in High,"Dendritic Cells
(quanTIseq)",Dendritic Cells,4.22317942008199e-05
HNSC,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,-0.337939120892536,-0.517551299318417,0.0142116811567187,0.0518478020709097,-0.179612178425881,-0.179612178425881,"",Higher in Low,"CD8+ Tem
(xCell)",CD8+ Tem,0
HNSC,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,-0.1000335655502,0.00301662700936925,0.0149560967512239,0.0518478020709097,0.10305019255957,0.10305019255957,"",Higher in High,"Cytotoxic Lymphocytes
(MCP-counter)",Cytotoxic Lymphocytes,0
HNSC,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.0479135408199842,0.187931684851894,0.0217062719621512,0.0664023558457064,0.235845225671878,0.235845225671878,"",Higher in High,"Fibroblasts
(MCP-counter)",Fibroblasts,0
HNSC,B_cells_quantiseq,B cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),BCELLS,-0.246063866391876,-0.238718994766686,0.0217084624880194,0.0664023558457064,0.00734487162519013,0.00734487162519013,"",Higher in High,"B cells
(quanTIseq)",B cells,0
HNSC,Plasma_cells_xCell,Plasma Cells,xCell,IOBR::deconvo_tme(method='xcell'),PLASMACELLS,0.433517161044916,0.0133500597249011,0.0383357115277092,0.110747611080049,-0.420167101320015,-0.420167101320015,"",Higher in Low,"Plasma Cells
(xCell)",Plasma Cells,0
HNSC,pDC_xCell,Pdc,xCell,IOBR::deconvo_tme(method='xcell'),PDC,-0.364929875207392,-0.364929875207392,0.0494493457925045,0.125370920034052,0,0,"",Higher in High,"Pdc
(xCell)",Pdc,0
HNSC,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,0.0113630470400657,0.196900205807187,0.0506305638599054,0.125370920034052,0.185537158767121,0.185537158767121,"",Higher in High,"CAFs
(EPIC)",CAFs,0
HNSC,Macrophages_M1_quantiseq,Macrophages M1,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM1,0.674631093012864,0.692396136840498,0.131914253236038,0.298240920359738,0.0177650438276332,0.0177650438276332,"",Higher in High,"Macrophages M1
(quanTIseq)",Macrophages M1,0
HNSC,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.745624579398576,-0.073137957223537,0.200879535505648,0.41785580608905,0.672486622175039,0.672486622175039,"",Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,0
HNSC,T_cells_CD4_quantiseq,t Cells CD4,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD4,-0.356781063104535,-0.356781063104535,0.200892214465889,0.41785580608905,0,0,"",Higher in High,"t Cells CD4
(quanTIseq)",t Cells CD4,0
HNSC,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,-0.196638824776068,-0.220279549583851,0.247244670132254,0.476174920254711,-0.0236407248077827,-0.0236407248077827,"",Higher in Low,"T cells
(MCP-counter)",T cells,0
HNSC,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,-0.638248163276887,-0.186291728755906,0.316027400802197,0.566669822128077,0.451956434520981,0.451956434520981,"",Higher in High,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
HNSC,CD4+_naive_T-cells_xCell,CD4+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4NAIVETCELLS,-0.403302981221291,-0.32276618577038,0.423547516392155,0.710466801690067,0.0805367954509114,0.0805367954509114,"",Higher in High,"CD4+ Naive t-Cells
(xCell)",CD4+ Naive t-Cells,0
HNSC,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,-0.155489438518633,-0.165826359250936,0.471298886568023,0.721241291580576,-0.0103369207323026,-0.0103369207323026,"",Higher in Low,"t Cells CD8
(quanTIseq)",t Cells CD8,0
HNSC,CD8+_Tcm_xCell,CD8+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD8TCM,-0.530827838035267,-0.0867322613069156,0.506846740216382,0.721241291580576,0.444095576728351,0.444095576728351,"",Higher in High,"CD8+ Tcm
(xCell)",CD8+ Tcm,0
HNSC,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.309393577699519,-0.331899904206716,0.511555152092211,0.721241291580576,-0.0225063265071972,-0.0225063265071972,"",Higher in Low,"Idc
(xCell)",Idc,0
HNSC,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.0836197425693704,-0.0984472523141741,0.513190919009256,0.721241291580576,-0.0148275097448037,-0.0148275097448037,"",Higher in Low,"Myeloid Dendritic Cells
(MCP-counter)",Myeloid Dendritic Cells,0
HNSC,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,0.133259103048355,0.953943390519872,0.555589762669565,0.749406705670095,0.820684287471517,0.820684287471517,"",Higher in High,"Adc
(xCell)",Adc,0
HNSC,CD4+_Tcm_xCell,CD4+ Tcm,xCell,IOBR::deconvo_tme(method='xcell'),CD4TCM,1.06448898492836,1.12844065452766,0.562055029252571,0.749406705670095,0.0639516695993008,0.0639516695993008,"",Higher in High,"CD4+ Tcm
(xCell)",CD4+ Tcm,0
HNSC,Mast_cells_xCell,Mast Cells,xCell,IOBR::deconvo_tme(method='xcell'),MASTCELLS,0.571668596097291,0.350650306491175,0.755813993402248,0.938663621119733,-0.221018289606116,-0.221018289606116,"",Higher in Low,"Mast Cells
(xCell)",Mast Cells,0
HNSC,cDC_xCell,Cdc,xCell,IOBR::deconvo_tme(method='xcell'),CDC,-0.304644341270698,0.158460298284724,0.78321058612067,0.938663621119733,0.463104639555422,0.463104639555422,"",Higher in High,"Cdc
(xCell)",Cdc,0
HNSC,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,-0.394122799663402,-0.326410806512173,0.801771602857291,0.938663621119733,0.0677119931512289,0.0677119931512289,"",Higher in High,"Basophils
(xCell)",Basophils,0
HNSC,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,1.44098110954083,1.74601894091777,0.866458727187446,0.938663621119733,0.305037831376942,0.305037831376942,"",Higher in High,"Eosinophils
(xCell)",Eosinophils,0
HNSC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.931113117011639,0.972360729563998,0,0,"",Higher in High,"Monocytes
(quanTIseq)",Monocytes,0
HNSC,DC_xCell,Dc,xCell,IOBR::deconvo_tme(method='xcell'),DC,-0.251082708273436,0.110167178801654,0.947262022186989,0.972360729563998,0.36124988707509,0.36124988707509,"",Higher in High,"Dc
(xCell)",Dc,0
HNSC,CD8+_naive_T-cells_xCell,CD8+ Naive t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD8NAIVETCELLS,-0.392356321249728,-0.372394536031937,0.968406877464743,0.972360729563998,0.0199617852177903,0.0199617852177903,"",Higher in High,"CD8+ Naive t-Cells
(xCell)",CD8+ Naive t-Cells,0
HNSC,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,-0.279425660271132,-0.473468647732756,0.972360729563998,0.972360729563998,-0.194042987461624,-0.194042987461624,"",Higher in Low,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
KICH,Neutrophils_MCPcounter,Neutrophils,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),NEUTROPHILS,-0.826485314823843,0.0756990494601805,1.51104251261365e-05,0.000785742106559097,0.902184364284023,0.902184364284023,***,Higher in High,"Neutrophils
(MCP-counter)",Neutrophils,0.902184364284023
KICH,mv_Endothelial_cells_xCell,Mv Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),MVENDOTHELIALCELLS,-0.745624579398576,1.93816343291822,0.00220247079804248,0.038176160499403,2.6837880123168,2.5,*,Higher in High,"Mv Endothelial Cells
(xCell)",Mv Endothelial Cells,2.5
KICH,Myeloid_dendritic_cells_MCPcounter,Myeloid Dendritic Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),MYELOIDDENDRITICCELLS,-0.193971818152235,-0.18756755594942,0.00330192533366538,0.04292502933765,0.00640426220281534,0.00640426220281534,*,Higher in High,"Myeloid Dendritic Cells
(MCP-counter)",Myeloid Dendritic Cells,0.00640426220281534
KICH,Endothelial_cells_MCPcounter,Endothelial Cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),ENDOTHELIALCELLS,-0.209595313215392,0.435755697634293,0.00440320619534251,0.0457933444315621,0.645351010849685,0.645351010849685,*,Higher in High,"Endothelial Cells
(MCP-counter)",Endothelial Cells,0.645351010849685
KICH,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.957518992614049,-0.563200548554383,0.00951549262707535,0.0824676027679864,0.394318444059666,0.394318444059666,"",Higher in High,"Macrophages M2
(quanTIseq)",Macrophages M2,0
KICH,Fibroblasts_MCPcounter,Fibroblasts,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),FIBROBLASTS,-0.633329953251366,-0.588973343581203,0.0165881820432169,0.110264508090112,0.0443566096701629,0.0443566096701629,"",Higher in High,"Fibroblasts
(MCP-counter)",Fibroblasts,0
KICH,T_cells_MCPcounter,T cells,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),TCELLS,0.922471250655524,1.51183928212084,0.0169637704754018,0.110264508090112,0.589368031465311,0.589368031465311,"",Higher in High,"T cells
(MCP-counter)",T cells,0
KICH,CD4+_memory_T-cells_xCell,CD4+ Memory t-Cells,xCell,IOBR::deconvo_tme(method='xcell'),CD4MEMORYTCELLS,3.85004838448954,-0.579282985089182,0.0277616513391653,0.127478156658719,-4.42933136957873,-2.5,"",Higher in Low,"CD4+ Memory t-Cells
(xCell)",CD4+ Memory t-Cells,0
KICH,Cytotoxic_lymphocytes_MCPcounter,Cytotoxic Lymphocytes,MCP-counter,IOBR::deconvo_tme(method='mcpcounter'),CYTOTOXICLYMPHOCYTES,-0.375765599508218,-0.344340122274238,0.0291074661704471,0.127478156658719,0.03142547723398,0.03142547723398,"",Higher in High,"Cytotoxic Lymphocytes
(MCP-counter)",Cytotoxic Lymphocytes,0
KICH,Basophils_xCell,Basophils,xCell,IOBR::deconvo_tme(method='xcell'),BASOPHILS,-0.00259766315791731,-1.08192972389763,0.0297194492547095,0.127478156658719,-1.07933206073971,-1.07933206073971,"",Higher in Low,"Basophils
(xCell)",Basophils,0
KICH,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.638094387514992,-0.464344581058069,0.0343210421773475,0.127478156658719,0.173749806456922,0.173749806456922,"",Higher in High,"NK Cells
(quanTIseq)",NK Cells,0
KICH,CD8+_Tem_xCell,CD8+ Tem,xCell,IOBR::deconvo_tme(method='xcell'),CD8TEM,0.962233769782327,-0.374466994245152,0.0405461119307505,0.140559854693269,-1.33670076402748,-1.33670076402748,"",Higher in Low,"CD8+ Tem
(xCell)",CD8+ Tem,0
KICH,iDC_xCell,Idc,xCell,IOBR::deconvo_tme(method='xcell'),IDC,-0.331899904206716,0.182980652123585,0.0456727880933292,0.144768327377205,0.5148805563303,0.5148805563303,"",Higher in High,"Idc
(xCell)",Idc,0
KICH,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0811068628245383,0.234308714826444,0,0,"",Higher in High,"Monocytes
(quanTIseq)",Monocytes,0
KICH,ly_Endothelial_cells_xCell,Ly Endothelial Cells,xCell,IOBR::deconvo_tme(method='xcell'),LYENDOTHELIALCELLS,1.72046408732125,-0.638248163276887,0.0864413127939777,0.236576224488781,-2.35871225059814,-2.35871225059814,"",Higher in Low,"Ly Endothelial Cells
(xCell)",Ly Endothelial Cells,0
KICH,CAFs_EPIC,CAFs,EPIC,IOBR::deconvo_tme(method='epic'),CAFS,-0.666855435543002,-0.637644610200668,0.106322112613755,0.264177886764749,0.0292108253423343,0.0292108253423343,"",Higher in High,"CAFs
(EPIC)",CAFs,0
KICH,T_cells_CD8_quantiseq,t Cells CD8,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),TCELLSCD8,-0.205215550889896,-0.205215550889896,0.109234549922223,0.264177886764749,0,0,"",Higher in High,"t Cells CD8
(quanTIseq)",t Cells CD8,0
KICH,NKT_xCell,NKt,xCell,IOBR::deconvo_tme(method='xcell'),NKT,0.302068164348647,-0.33067936013841,0.137935976215777,0.29886128180085,-0.632747524487058,-0.632747524487058,"",Higher in Low,"NKt
(xCell)",NKt,0
KICH,aDC_xCell,Adc,xCell,IOBR::deconvo_tme(method='xcell'),ADC,4.42762357597677,-0.385273359906838,0.161000932088915,0.322001864177831,-4.81289693588361,-2.5,"",Higher in Low,"Adc
(xCell)",Adc,0
KICH,Eosinophils_xCell,Eosinophils,xCell,IOBR::deconvo_tme(method='xcell'),EOSINOPHILS,-0.638759062585804,-0.638759062585804,0.230802037971734,0.430230811739901,0,0,"",Higher in High,"Eosinophils
(xCell)",Eosinophils,0
