Cancer,Feature,Display,Method,Source,Canonical,Low,High,P,FDR,Z_Effect,PlotEffect,Significance,MethodDisplay
KICH,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.957518992614049,-0.563200548554383,0.00951549262707535,0.0824676027679864,0.394318444059666,0.394318444059666,"","Macrophages M2
(quanTIseq)"
KIRC,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.297406955411183,0.722093125961185,7.88241361928416e-06,4.55428342447529e-05,0.424686170550002,0.424686170550002,****,"Macrophages M2
(quanTIseq)"
KIRP,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.394290872177356,-0.34921581846366,0.263357991539378,0.402782810589636,0.0450750537136968,0.0450750537136968,"","Macrophages M2
(quanTIseq)"
LAML,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.0554562996204498,0.182485205519268,0.949034675870803,0.949034675870803,0.127028905898819,0.127028905898819,"","Macrophages M2
(quanTIseq)"
LGG,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.356022535778215,0.252782791685058,0.000563804895066354,0.00209413246738931,0.608805327463273,0.608805327463273,**,"Macrophages M2
(quanTIseq)"
LIHC,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-1.14761551880093,-0.936711567139195,1.5062582866442e-08,2.61084769684995e-07,0.210903951661731,0.210903951661731,****,"Macrophages M2
(quanTIseq)"
LUAD,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.978414899038939,0.929976823869924,0.14474630276141,0.327252510591015,-0.0484380751690151,-0.0484380751690151,"","Macrophages M2
(quanTIseq)"
LUSC,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.253916293514705,0.00200278206388512,0.0044071586706475,0.0143232656796044,-0.25191351145082,-0.25191351145082,*,"Macrophages M2
(quanTIseq)"
MESO,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,2.01631844277804,2.12221673523256,0.908754257927102,0.967844313169419,0.105898292454515,0.105898292454515,"","Macrophages M2
(quanTIseq)"
OV,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.193591949960979,0.656401188128203,0.000245185699207889,0.00159370704485128,0.462809238167224,0.462809238167224,**,"Macrophages M2
(quanTIseq)"
PAAD,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.205067144766445,0.636858618635829,0.178533162990952,0.40364019458824,0.431791473869384,0.431791473869384,"","Macrophages M2
(quanTIseq)"
PCPG,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.708466564993,-0.327478550705522,7.73978605537224e-05,0.000804937749758713,0.380988014287479,0.380988014287479,***,"Macrophages M2
(quanTIseq)"
PRAD,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.420537760448271,0.88735606731123,1.37863147022011e-10,2.38962788171486e-09,0.466818306862959,0.466818306862959,****,"Macrophages M2
(quanTIseq)"
READ,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.846448532907132,-0.885199471377129,0.467559367687425,0.769204366417027,-0.0387509384699966,-0.0387509384699966,"","Macrophages M2
(quanTIseq)"
SARC,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,2.72631212120717,0.424548583738182,8.08945550572824e-11,4.20651686297868e-09,-2.30176353746898,-2.30176353746898,****,"Macrophages M2
(quanTIseq)"
SKCM,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.519466844329959,-0.936231614112397,2.95420924186247e-06,2.19455543681212e-05,-0.416764769782439,-0.416764769782439,****,"Macrophages M2
(quanTIseq)"
STAD,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.554505520243695,-0.521623230643059,0.822342041069727,0.922582014536341,0.0328822896006362,0.0328822896006362,"","Macrophages M2
(quanTIseq)"
TGCT,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.111701134821797,-0.25825443365395,0.0214186060361513,0.092813959489989,-0.369955568475747,-0.369955568475747,"","Macrophages M2
(quanTIseq)"
THCA,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.00980031902017337,0.28857586196269,2.60370073737766e-09,2.70784876687277e-08,0.298376180982863,0.298376180982863,****,"Macrophages M2
(quanTIseq)"
THYM,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.863083350353729,-0.0961288469816787,7.94541830458793e-05,0.000826323503677145,-0.959212197335408,-0.959212197335408,***,"Macrophages M2
(quanTIseq)"
UCEC,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.439766043936454,-0.331131680615577,0.00946036404033638,0.0303598220160601,0.108634363320877,0.108634363320877,*,"Macrophages M2
(quanTIseq)"
UCS,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,-0.565222115532461,-0.724054366689045,0.415589737722245,0.809930793991576,-0.158832251156584,-0.158832251156584,"","Macrophages M2
(quanTIseq)"
UVM,Macrophages_M2_quantiseq,Macrophages M2,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MACROPHAGESM2,0.617477857710769,1.38610736462515,0.0300163347537591,0.0780424703597738,0.76862950691438,0.76862950691438,"","Macrophages M2
(quanTIseq)"
ACC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.11577535638817,-0.263227499754708,0.864982031073638,0.964175869780484,-0.147452143366538,-0.147452143366538,"","Monocytes
(quanTIseq)"
BLCA,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.763263608936672,0.921545936051101,0,0,"","Monocytes
(quanTIseq)"
BRCA,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0769862703230962,0.206737479885184,0,0,"","Monocytes
(quanTIseq)"
CESC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0459301240888773,0.170052861909034,0,0,"","Monocytes
(quanTIseq)"
CHOL,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,0.136186342041158,0.11956855110107,0.493907179994632,0.40081111421379,0.40081111421379,"","Monocytes
(quanTIseq)"
COAD,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.186187673097279,0.35858366670587,0,0,"","Monocytes
(quanTIseq)"
DLBC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.161691677670481,0.580269824588948,0,0,"","Monocytes
(quanTIseq)"
ESCA,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.641352412705331,0.848476743809037,0,0,"","Monocytes
(quanTIseq)"
GBM,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.00163820152320844,0.00709887326723659,0,0,**,"Monocytes
(quanTIseq)"
HNSC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.931113117011639,0.972360729563998,0,0,"","Monocytes
(quanTIseq)"
KICH,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0811068628245383,0.234308714826444,0,0,"","Monocytes
(quanTIseq)"
KIRC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.371420924663724,0.521996975203072,0,0,"","Monocytes
(quanTIseq)"
KIRP,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.624395908744584,0.649371745094367,0,0,"","Monocytes
(quanTIseq)"
LAML,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,3.24322828933677,0.724167830198095,0.0131857778940318,0.0857075563112067,-2.51906045913867,-2.5,"","Monocytes
(quanTIseq)"
LGG,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,0.747527591821561,0.0552679809376785,0.00971924207089329,0.0280778104270251,-0.692259610883882,-0.692259610883882,*,"Monocytes
(quanTIseq)"
LIHC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0247284810084628,0.0759030238217993,0,0,"","Monocytes
(quanTIseq)"
LUAD,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.00140784334817182,0.00813420601165941,0,0,**,"Monocytes
(quanTIseq)"
LUSC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.201689123651629,0.3383172396737,0,0,"","Monocytes
(quanTIseq)"
MESO,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.368951877655153,0.722293651646868,0,0,"","Monocytes
(quanTIseq)"
OV,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,0.302778814504083,-0.264624772172632,0.00390703433163223,0.0169304821037397,-0.567403586676715,-0.567403586676715,*,"Monocytes
(quanTIseq)"
PAAD,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.173460280803066,0.40364019458824,0,0,"","Monocytes
(quanTIseq)"
PCPG,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.847249456360723,0.90212687917784,0,0,"","Monocytes
(quanTIseq)"
PRAD,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0305239543938044,0.0661352345199095,0,0,"","Monocytes
(quanTIseq)"
READ,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.328402919207844,0.683078071952316,0,0,"","Monocytes
(quanTIseq)"
SARC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.987096199985516,0.987096199985516,0,0,"","Monocytes
(quanTIseq)"
SKCM,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,3.12921970018554,6.29509523356494,3.63504480031301e-08,3.78044659232553e-07,3.1658755333794,2.5,****,"Monocytes
(quanTIseq)"
STAD,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.0405791777828,0.175843103725467,0,0,"","Monocytes
(quanTIseq)"
TGCT,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,0.0161631080947953,-0.264624772172632,0.0629564155181633,0.218248907129633,-0.280787880267427,-0.280787880267427,"","Monocytes
(quanTIseq)"
THCA,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.03490087541978,0.0864212153251695,0,0,"","Monocytes
(quanTIseq)"
THYM,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.098419431082706,0.213242100679196,0,0,"","Monocytes
(quanTIseq)"
UCEC,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.271748629649174,0.471030958058569,0,0,"","Monocytes
(quanTIseq)"
UCS,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,0.0191056627803773,0.316319540937044,0.809930793991576,0.283730434953009,0.283730434953009,"","Monocytes
(quanTIseq)"
UVM,Monocytes_quantiseq,Monocytes,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),MONOCYTES,-0.264624772172632,-0.264624772172632,0.329560259960621,0.504033338763302,0,0,"","Monocytes
(quanTIseq)"
ACC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.725474132041925,-0.444527473198515,0.00466470846159633,0.0417283483494751,0.28094665884341,0.28094665884341,*,"NK Cells
(quanTIseq)"
BLCA,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.441569592486402,-0.269624721675484,0.000201556468657884,0.002096187274042,0.171944870810917,0.171944870810917,**,"NK Cells
(quanTIseq)"
BRCA,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.515571926547244,-0.410759245963772,1.72912225896225e-07,1.49857262443395e-06,0.104812680583471,0.104812680583471,****,"NK Cells
(quanTIseq)"
CESC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.040978864763182,0.281643644834144,5.00659804727687e-05,0.000650857746145993,0.322622509597326,0.322622509597326,***,"NK Cells
(quanTIseq)"
CHOL,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,0.203490210075788,0.568713821005563,0.0293125985750258,0.381063781475335,0.365223610929776,0.365223610929776,"","NK Cells
(quanTIseq)"
COAD,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,0.0271753594165673,0.132990117066551,0.013333436847099,0.101319802305119,0.105814757649984,0.105814757649984,"","NK Cells
(quanTIseq)"
DLBC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-1.07820047404648,-1.07820047404648,1,1,0,0,"","NK Cells
(quanTIseq)"
ESCA,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.443698254571131,-0.250387138080292,2.62713888468193e-06,0.00013661122200346,0.193311116490839,0.193311116490839,***,"NK Cells
(quanTIseq)"
GBM,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,2.04224573355268,2.86897388062199,2.46466528053698e-05,0.000213604324313205,0.826728147069313,0.826728147069313,***,"NK Cells
(quanTIseq)"
HNSC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.504518469845446,-0.226603905253818,1.43201106033669e-12,3.72322875687539e-11,0.277914564591628,0.277914564591628,****,"NK Cells
(quanTIseq)"
KICH,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.638094387514992,-0.464344581058069,0.0343210421773475,0.127478156658719,0.173749806456922,0.173749806456922,"","NK Cells
(quanTIseq)"
KIRC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.40392016941526,-0.090148602708964,3.53867562171988e-19,6.13370441098113e-18,0.313771566706296,0.313771566706296,****,"NK Cells
(quanTIseq)"
KIRP,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.490482504548879,-0.113724412994496,1.35927227867818e-12,1.76705396228163e-11,0.376758091554383,0.376758091554383,****,"NK Cells
(quanTIseq)"
LAML,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,1.47879637812787,2.73602761575421,0.000163244885517687,0.00424436702345986,1.25723123762634,1.25723123762634,**,"NK Cells
(quanTIseq)"
LGG,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,3.97000178638977,3.74156620531006,0.78046910310234,0.863497731091951,-0.228435581079708,-0.228435581079708,"","NK Cells
(quanTIseq)"
LIHC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,0.205992902464768,0.249583922066075,0.985771475813689,0.993565305412054,0.0435910196013066,0.0435910196013066,"","NK Cells
(quanTIseq)"
LUAD,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.584462508497898,-0.45222541444008,3.76148397354646e-06,6.5199055541472e-05,0.132237094057818,0.132237094057818,****,"NK Cells
(quanTIseq)"
LUSC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.504202084750504,-0.278161154203241,4.77927138577487e-08,3.10652640075367e-07,0.226040930547263,0.226040930547263,****,"NK Cells
(quanTIseq)"
MESO,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.30931310747041,-0.190549441699712,0.363595513997492,0.722293651646868,0.118763665770698,0.118763665770698,"","NK Cells
(quanTIseq)"
OV,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.58450759390568,-0.280053590329861,1.27234569153266e-19,2.63768187880861e-18,0.304454003575819,0.304454003575819,****,"NK Cells
(quanTIseq)"
PAAD,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.363536030385572,-0.3101178671347,0.0614835126419423,0.245934050567769,0.0534181632508716,0.0534181632508716,"","NK Cells
(quanTIseq)"
PCPG,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.18054933771463,0.279620162612343,2.65218859776298e-08,4.59712690278916e-07,0.460169500326973,0.460169500326973,****,"NK Cells
(quanTIseq)"
PRAD,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,0.0932294393736541,0.326210626326504,1.68198232166019e-05,6.77661166451828e-05,0.23298118695285,0.23298118695285,****,"NK Cells
(quanTIseq)"
READ,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.0544195769540202,0.112713573985402,0.0189501197281546,0.16423437097734,0.167133150939422,0.167133150939422,"","NK Cells
(quanTIseq)"
SARC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.102279025353805,0.113488098291018,0.0220488845629399,0.0636967776262709,0.215767123644824,0.215767123644824,"","NK Cells
(quanTIseq)"
SKCM,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.278413979760822,0.448842847943794,2.32281426269726e-13,6.03931708301288e-12,0.727256827704616,0.727256827704616,****,"NK Cells
(quanTIseq)"
STAD,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.60581607200035,-0.352678213552713,4.63007536533923e-14,1.2038195949882e-12,0.253137858447638,0.253137858447638,****,"NK Cells
(quanTIseq)"
TGCT,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.445577301071645,-0.723324535453993,0.274720103442489,0.577529323323617,-0.277747234382348,-0.277747234382348,"","NK Cells
(quanTIseq)"
THCA,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.760129243426214,-0.621277788804165,5.71858104793856e-23,9.91220714976016e-22,0.138851454622049,0.138851454622049,****,"NK Cells
(quanTIseq)"
THYM,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-1.07820047404648,-1.07820047404648,0.0345158013365363,0.0897410834749944,0,0,"","NK Cells
(quanTIseq)"
UCEC,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.271911697701948,-0.0330265099069628,7.07785595579763e-16,3.68048509701477e-14,0.238885187794985,0.238885187794985,****,"NK Cells
(quanTIseq)"
UCS,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,0.004167372076896,0.0951488772333206,0.560143640074772,0.809930793991576,0.0909815051564246,0.0909815051564246,"","NK Cells
(quanTIseq)"
UVM,NK_cells_quantiseq,NK Cells,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NKCELLS,-0.581722156165783,-0.325138064990462,0.00849451001520372,0.0339780400608149,0.256584091175321,0.256584091175321,*,"NK Cells
(quanTIseq)"
ACC,Neutrophils_quantiseq,Neutrophils,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NEUTROPHILS,-0.889827907299349,-0.889827907299349,0.285902158114242,0.517755911889061,0,0,"","Neutrophils
(quanTIseq)"
BLCA,Neutrophils_quantiseq,Neutrophils,quanTIseq,IOBR::deconvo_tme(method='quantiseq'),NEUTROPHILS,0.471407730009417,0.797775043170243,0.00845041077874771,0.0477013219149355,0.326367313160826,0.326367313160826,*,"Neutrophils
(quanTIseq)"
