Cancer,DrugKey,Comparison,Test,N_Low,N_High,Median_Low,Median_High,Effect,P,FDR,Sensitive_Group,Drug_Value_Label,DrugName,DrugID,PutativeTarget,PathwayName,N_CellLines_GDSC2,Median_LN_IC50,IsPriorityDrug
THYM,Drug_1057__DACTOLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,-3.17571701878162,-3.45982194199435,-0.284104923212726,0.204960029001631,0.32793604640261,High,log2_predicted_IC50,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
THYM,Drug_1058__PICTILISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,1.57608363932314,1.53635889458346,-0.0397247447396862,0.926816280775541,0.943667485880551,High,log2_predicted_IC50,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
THYM,Drug_1059__AZD8055,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,-0.33620643944704,-0.12699035185185,0.209216087595191,0.00725995498819057,0.103574066628543,Low,log2_predicted_IC50,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
THYM,Drug_1060__PD0325901,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,1.82919605568962,1.78832589609388,-0.0408701595957486,0.362485702112936,0.451093318184987,High,log2_predicted_IC50,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
THYM,Drug_1062__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.56517381364848,4.75888223472054,0.193708421072056,0.0714027537012538,0.206951884850199,Low,log2_predicted_IC50,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
THYM,Drug_1080__PACLITAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,-5.95425069527431,-6.17221719723018,-0.217966501955877,0.327643654479962,0.426698712811113,High,log2_predicted_IC50,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
THYM,Drug_1084__RAPAMYCIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,-3.70847708483007,-3.74218063136005,-0.033703546529976,0.905992881756669,0.939548173673583,High,log2_predicted_IC50,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
THYM,Drug_1089__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.63819700906042,3.35534794011302,-0.282849068947397,0.454501759458559,0.541534011269773,High,log2_predicted_IC50,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
THYM,Drug_1129__PF_4708671,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.80457529495451,4.73497209634203,-0.0696031986124783,0.0925322470843176,0.218613934181109,High,log2_predicted_IC50,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
THYM,Drug_1168__ERLOTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.37567360072032,3.21793861326641,-0.157734987453909,0.322482921683005,0.426698712811113,High,log2_predicted_IC50,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
THYM,Drug_1175__RUCAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.63152892165805,4.23740409400718,-0.394124827650861,0.0232053815402446,0.144389040694856,High,log2_predicted_IC50,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
THYM,Drug_1177__NIRAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.53623639158107,3.85859286100572,-0.677643530575351,0.0988004799200348,0.218613934181109,High,log2_predicted_IC50,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
THYM,Drug_1179__MK_1775,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,-0.428146483130998,-0.920937136869166,-0.492790653738168,0.00223316703141036,0.0625286768794901,High,log2_predicted_IC50,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
THYM,Drug_1190__GEMCITABINE,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,-3.74369856512807,-4.47845541966284,-0.734756854534772,0.634785681483391,0.709388691322076,High,log2_predicted_IC50,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
THYM,Drug_1259__TALAZOPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,1.9678723182057,0.939197474044088,-1.02867484416161,0.00930336279394315,0.103574066628543,High,log2_predicted_IC50,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
THYM,Drug_1372__TRAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,0.813081846569129,0.912936877771796,0.0998550312026664,0.0101931049911082,0.103574066628543,Low,log2_predicted_IC50,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
THYM,Drug_1441__AZD2014,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.25114282487753,3.13910930304701,-0.112033521830523,0.104279011671744,0.218613934181109,High,log2_predicted_IC50,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
THYM,Drug_1553__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.38142707146557,3.30270830387285,-0.0787187675927186,0.516851144143313,0.590687021878072,High,log2_predicted_IC50,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
THYM,Drug_1560__ALPELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.54749529902798,4.43064610034433,-0.116849198683656,0.178213569620011,0.302423027233959,High,log2_predicted_IC50,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
THYM,Drug_1561__TASELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,2.42940947782157,2.2408572206889,-0.188552257132674,0.226351329943666,0.336548504261735,High,log2_predicted_IC50,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
THYM,Drug_1594__OSI_027,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.58535489652767,3.52825260108299,-0.0571022954446834,0.947689931594754,0.947689931594754,High,log2_predicted_IC50,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
THYM,Drug_1613__VE_822,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.2830949742438,2.83881319533972,-0.444281778904077,0.262464814278993,0.367450739990591,High,log2_predicted_IC50,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
THYM,Drug_1615__CZC24832,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,6.60681312469238,6.42702375917826,-0.179789365514115,0.169901912979236,0.297328347713662,High,log2_predicted_IC50,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
THYM,Drug_1736__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,6.20409171904348,6.08829207801725,-0.115799641026223,0.228372199320463,0.336548504261735,High,log2_predicted_IC50,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
THYM,Drug_1778__GSK2110183B,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.30754472931801,4.21376790027721,-0.0937768290407988,0.201234071001928,0.32793604640261,High,log2_predicted_IC50,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
THYM,Drug_1806__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,5.75109179694542,5.50907372968511,-0.24201806726031,0.226351329943666,0.336548504261735,High,log2_predicted_IC50,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
THYM,Drug_1819__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,-4.9335603730764,-5.63269174750669,-0.699131374430285,0.0739113874464996,0.206951884850199,High,log2_predicted_IC50,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
THYM,Drug_1873__BUPARLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,0.94519837438571,0.840101827314195,-0.105096547071515,0.13130295902764,0.26260591805528,High,log2_predicted_IC50,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
THYM,Drug_1912__AFURESERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,2.82957843371683,2.55474938636766,-0.274829047349171,0.143810851716363,0.271143047012026,High,log2_predicted_IC50,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
THYM,Drug_1916__AZD5363,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.4758055526032,3.19121585602467,-0.284589696578526,0.0730672894836398,0.206951884850199,High,log2_predicted_IC50,AZD5363,1916,"AKT1, AKT2, AKT3, ROCK2","Other, kinases",957,2.858666,TRUE
THYM,Drug_1917__AZD6738,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,1.7833598186352,1.29587112121327,-0.487488697421926,0.0730672894836398,0.206951884850199,High,log2_predicted_IC50,AZD6738,1917,ATR,Genome integrity,957,1.970669,TRUE
THYM,Drug_1918__AZD8186,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.6004944569023,4.48204132727276,-0.118453129629541,0.102059322166378,0.218613934181109,High,log2_predicted_IC50,AZD8186,1918,"PI3Kalpha, PI3Kbeta",PI3K/MTOR signaling,957,3.162977,TRUE
THYM,Drug_1919__OSIMERTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,2.40342354488103,2.42251130274686,0.0190877578658331,0.646050415311176,0.709388691322076,Low,log2_predicted_IC50,Osimertinib,1919,EGFR,EGFR signaling,956,1.722364,TRUE
THYM,Drug_1924__IPATASERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.7017619546104,4.35941575219253,-0.342346202417875,0.0369483854776334,0.188100871522497,High,log2_predicted_IC50,Ipatasertib,1924,"AKT1, AKT, AKT3",PI3K/MTOR signaling,957,3.487847,TRUE
THYM,Drug_1926__GNE_317,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,0.345102678418486,0.291290858460056,-0.0538118199584295,0.0475507871590637,0.20065326978881,High,log2_predicted_IC50,GNE-317,1926,PI3Kalpha,PI3K/MTOR signaling,943,0.556985,TRUE
THYM,Drug_2045__AMG_319,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,5.92349050355,5.84537441842975,-0.0781160851202447,0.876951520186825,0.926590285480419,High,log2_predicted_IC50,AMG-319,2045,PI3K (beta sparing),PI3K/MTOR signaling,949,4.924722,TRUE
THYM,Drug_2046__MK_8776,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.47398516466274,2.94382817185353,-0.530156992809217,0.10540314683732,0.218613934181109,High,log2_predicted_IC50,MK-8776,2046,"CHEK1, CHEK2, CDK2",Cell cycle,951,3.187491,TRUE
THYM,Drug_2106__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,3.79617064140833,3.35908873556797,-0.43708190584036,0.011669934567944,0.103574066628543,High,log2_predicted_IC50,Uprosertib,2106,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,736,2.7050635,TRUE
THYM,Drug_2107__LJI308,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,6.53200226069343,6.2675301141339,-0.264472146559529,0.145255203756443,0.271143047012026,High,log2_predicted_IC50,LJI308,2107,"RSK2, RSK1, RSK3",PI3K/MTOR signaling,953,5.019894,TRUE
THYM,Drug_2111__VE821,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.43298339890228,3.93496100340904,-0.498022395493239,0.338124995880353,0.430340903847722,High,log2_predicted_IC50,VE821,2111,ATR,Genome integrity,950,3.9402775,TRUE
THYM,Drug_2169__AZD6482,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.17958091112287,4.35743201384073,0.177851102717855,0.0591757072843377,0.206951884850199,Low,log2_predicted_IC50,AZD6482,2169,PI3Kbeta,PI3K/MTOR signaling,266,3.3943365,TRUE
THYM,Drug_2170__AT13148,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,4.22957014288288,3.95447996186922,-0.275090181013659,0.0915192817478801,0.218613934181109,High,log2_predicted_IC50,AT13148,2170,AKT1,PI3K/MTOR signaling,953,3.438764,TRUE
THYM,Drug_2360__THR_101,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,6.64342220810275,6.49839428373469,-0.145027924368063,0.158758443579459,0.286789446466119,High,log2_predicted_IC50,THR-101,2360,Mutant RAS,PI3K/MTOR signaling,731,5.193065,TRUE
THYM,Drug_2361__THR_102,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,6.60824812321615,6.31310298675733,-0.295145136458817,0.00223316703141036,0.0625286768794901,High,log2_predicted_IC50,THR-102,2361,Mutant RAS,PI3K/MTOR signaling,731,4.99625,TRUE
THYM,Drug_2362__THR_103,MO-DDRscore High vs Low,Wilcoxon rank-sum,60,60,5.82546513319071,5.54182100936863,-0.28364412382208,0.0499529572735259,0.20065326978881,High,log2_predicted_IC50,THR-103,2362,Mutant RAS,PI3K/MTOR signaling,731,4.493783,TRUE
UCEC,Drug_1005__CISPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,4.12865270469674,4.02721553937836,-0.10143716531838,0.0107669179547907,0.0182711334990387,High,log2_predicted_IC50,Cisplatin,1005,DNA crosslinker,DNA replication,760,3.1021655,TRUE
UCEC,Drug_1007__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,-6.82922151150588,-6.7644503391236,0.0647711723822848,0.548638923159482,0.61447559393862,Low,log2_predicted_IC50,Docetaxel,1007,Microtubule stabiliser,Mitosis,966,-4.50888,TRUE
UCEC,Drug_1010__GEFITINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,4.6224460900871,4.59437458015213,-0.0280715099349758,0.137845741336241,0.179520035228593,High,log2_predicted_IC50,Gefitinib,1010,EGFR,EGFR signaling,957,3.258682,TRUE
UCEC,Drug_1014__REFAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.39322509114722,3.72066598329624,0.327440892149022,6.43927179610399e-06,2.77384015832172e-05,Low,log2_predicted_IC50,Refametinib,1014,"MEK1, MEK2",ERK MAPK signaling,946,2.5389975,TRUE
UCEC,Drug_1016__TEMSIROLIMUS,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,1.04097503345116,1.60532832459749,0.564353291146337,3.8508745618088e-21,2.15648975461293e-19,Low,log2_predicted_IC50,Temsirolimus,1016,MTOR,PI3K/MTOR signaling,921,1.134302,TRUE
UCEC,Drug_1017__OLAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,6.02167729488266,5.86516707705086,-0.156510217831805,4.22276419363614e-06,2.14977086221476e-05,High,log2_predicted_IC50,Olaparib,1017,"PARP1, PARP2",Genome integrity,966,4.3531465,TRUE
UCEC,Drug_1018__VELIPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,7.38256636494448,7.4316013630601,0.049034998115622,0.106316289603305,0.145212493116709,Low,log2_predicted_IC50,Veliparib,1018,"PARP1, PARP2",Genome integrity,948,5.28497,TRUE
UCEC,Drug_1022__AZD7762,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,-0.00633905837227221,-0.213648376943421,-0.207309318571149,2.78406851265624e-05,9.95669646436705e-05,High,log2_predicted_IC50,AZD7762,1022,"CHEK1, CHEK2",Cell cycle,960,0.0970545,TRUE
UCEC,Drug_1032__AFATINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,2.00567242837687,2.15725796196368,0.15158553358681,9.03431250380027e-05,0.000281067500118231,Low,log2_predicted_IC50,Afatinib,1032,"EGFR, ERBB2",EGFR signaling,965,1.646094,TRUE
UCEC,Drug_1046__WEE1_INHIBITOR,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,2.29661530956144,2.10547137873016,-0.191143930831278,3.96587641370497e-06,2.14977086221476e-05,High,log2_predicted_IC50,Wee1 Inhibitor,1046,"WEE1, CHEK1",Cell cycle,956,1.8240615,TRUE
UCEC,Drug_1053__MK_2206,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.44528307066985,3.63529871971023,0.190015649040381,1.81313954060347e-05,7.25255816241388e-05,Low,log2_predicted_IC50,MK-2206,1053,"AKT1, AKT2",PI3K/MTOR signaling,967,2.75657,TRUE
UCEC,Drug_1057__DACTOLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,-2.7405318950865,-2.80598928711639,-0.0654573920298831,0.623431049707577,0.684551740855379,High,log2_predicted_IC50,Dactolisib,1057,"PI3K (class 1), MTORC1, MTORC2",PI3K/MTOR signaling,957,-1.67946,TRUE
UCEC,Drug_1058__PICTILISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,1.33937300590615,1.4444495350365,0.105076529130349,1.91983361347766e-06,1.34388352943436e-05,Low,log2_predicted_IC50,Pictilisib,1058,PI3K (class 1),PI3K/MTOR signaling,966,1.141478,TRUE
UCEC,Drug_1059__AZD8055,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,-0.631990437566933,-0.32522939249097,0.306761045075963,1.45710886507587e-13,2.71993654814162e-12,Low,log2_predicted_IC50,AZD8055,1059,"MTORC1, MTORC2",PI3K/MTOR signaling,745,-0.155106,TRUE
UCEC,Drug_1060__PD0325901,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,2.36369872131662,2.46401179455278,0.100313073236155,0.203484440860913,0.253225081960247,Low,log2_predicted_IC50,PD0325901,1060,"MEK1, MEK2",ERK MAPK signaling,967,1.67305,TRUE
UCEC,Drug_1062__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,4.86525740177737,5.25269260205686,0.387435200279493,2.92048286214558e-10,3.27094080560305e-09,Low,log2_predicted_IC50,Selumetinib,1062,"MEK1, MEK2",ERK MAPK signaling,948,3.578666,TRUE
UCEC,Drug_1080__PACLITAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,-5.06933612308365,-5.06395128296378,0.00538484011986817,0.985025160235849,0.985025160235849,Low,log2_predicted_IC50,Paclitaxel,1080,Microtubule stabiliser,Mitosis,957,-3.321115,TRUE
UCEC,Drug_1084__RAPAMYCIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,-3.24039512312962,-3.15487285647778,0.0855222666518416,0.0123579530796518,0.0203542756606029,Low,log2_predicted_IC50,Rapamycin,1084,MTORC1,PI3K/MTOR signaling,949,-1.958811,TRUE
UCEC,Drug_1089__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,4.79209801299294,4.93531067632114,0.143212663328207,0.066621177361828,0.0981785771647992,Low,log2_predicted_IC50,Oxaliplatin,1089,DNA alkylating agent,DNA replication,966,3.84296,TRUE
UCEC,Drug_1129__PF_4708671,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,5.1163223610781,5.1541278532208,0.0378054921427022,2.84477041839058e-05,9.95669646436705e-05,Low,log2_predicted_IC50,PF-4708671,1129,S6K1,PI3K/MTOR signaling,267,3.599153,TRUE
UCEC,Drug_1168__ERLOTINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.98605387195342,3.88817365618556,-0.0978802157678529,0.00688192836174182,0.013289240974398,High,log2_predicted_IC50,Erlotinib,1168,EGFR,EGFR signaling,954,2.8669695,TRUE
UCEC,Drug_1175__RUCAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,5.47417037619792,5.61108170019952,0.136911324001604,3.99714847863644e-06,2.14977086221476e-05,Low,log2_predicted_IC50,Rucaparib,1175,"PARP1, PARP2",Genome integrity,947,4.01274,TRUE
UCEC,Drug_1177__NIRAPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,5.76306743461493,5.7629454691019,-0.000121965513034006,0.532442018525002,0.608505164028573,High,log2_predicted_IC50,Niraparib,1177,"PARP1, PARP2",Genome integrity,893,4.38618,TRUE
UCEC,Drug_1179__MK_1775,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,0.302180766179419,0.0741837664685285,-0.22799699971089,3.36021653146143e-12,4.70430314404601e-11,High,log2_predicted_IC50,MK-1775,1179,"WEE1, PLK1",Cell cycle,966,0.445436,TRUE
UCEC,Drug_1190__GEMCITABINE,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,-2.07024807194717,-1.68579480776978,0.384453264177391,0.00244101708815194,0.00594334595376125,Low,log2_predicted_IC50,Gemcitabine,1190,Pyrimidine antimetabolite,DNA replication,959,-1.053316,TRUE
UCEC,Drug_1259__TALAZOPARIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.89770979017918,3.69102620049792,-0.206683589681262,0.00011583613409964,0.000341411763662097,High,log2_predicted_IC50,Talazoparib,1259,"PARP1, PARP2",Genome integrity,955,3.161281,TRUE
UCEC,Drug_1372__TRAMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,0.624997375100332,0.848798806298505,0.223801431198174,0.00740582031498642,0.013824197921308,Low,log2_predicted_IC50,Trametinib,1372,"MEK1, MEK2",ERK MAPK signaling,965,0.540507,TRUE
UCEC,Drug_1441__AZD2014,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.06120935552804,3.13245437763039,0.0712450221023446,0.000845674672876588,0.00236788908405445,Low,log2_predicted_IC50,AZD2014,1441,"mTORC1, mTORC2",PI3K/MTOR signaling,717,2.014818,TRUE
UCEC,Drug_1553__UPROSERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.67659408670059,3.84406131458585,0.167467227885261,0.00255783962180373,0.00596829245087537,Low,log2_predicted_IC50,Uprosertib,1553,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,897,2.9051,TRUE
UCEC,Drug_1560__ALPELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,4.52736017827055,4.66584163586276,0.138481457592209,1.11893660327616e-07,1.04434082972442e-06,Low,log2_predicted_IC50,Alpelisib,1560,PI3Kalpha,PI3K/MTOR signaling,964,3.3928615,TRUE
UCEC,Drug_1561__TASELISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,2.06777685154913,2.25843251945512,0.190655667905992,6.92259863779294e-07,5.53807891023436e-06,Low,log2_predicted_IC50,Taselisib,1561,PI3K (beta sparing),PI3K/MTOR signaling,965,1.901128,TRUE
UCEC,Drug_1594__OSI_027,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.54845310350671,3.64382306862474,0.0953699651180258,5.28062055614373e-06,2.46428959286707e-05,Low,log2_predicted_IC50,OSI-027,1594,"MTORC1, MTORC2",PI3K/MTOR signaling,959,2.511485,TRUE
UCEC,Drug_1613__VE_822,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.98331167263517,4.15560537998377,0.172293707348608,0.000919708280473582,0.00245255541459622,Low,log2_predicted_IC50,VE-822,1613,ATR,Genome integrity,893,3.125544,TRUE
UCEC,Drug_1615__CZC24832,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,7.46039483095045,7.50831537769705,0.047920546746604,0.133145036353276,0.177526715137701,Low,log2_predicted_IC50,CZC24832,1615,PI3Kgamma,PI3K/MTOR signaling,893,5.183793,TRUE
UCEC,Drug_1736__SELUMETINIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,6.31896168204918,6.47857405884657,0.159612376797396,0.00593288718642095,0.012305247497762,Low,log2_predicted_IC50,Selumetinib,1736,"MEK1, MEK2",ERK MAPK signaling,717,4.214499,TRUE
UCEC,Drug_1778__GSK2110183B,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,4.49426156512247,4.65996404808986,0.165702482967395,0.00401989607803917,0.00865823770654591,Low,log2_predicted_IC50,GSK2110183B,1778,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,717,3.505438,TRUE
UCEC,Drug_1806__OXALIPLATIN,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,6.7605069650714,6.9027267542737,0.1422197892023,0.00384334485990343,0.00860909248618367,Low,log2_predicted_IC50,Oxaliplatin,1806,DNA alkylating agent,DNA replication,717,5.185118,TRUE
UCEC,Drug_1819__DOCETAXEL,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,-3.67599804044126,-3.83307125956472,-0.157073219123459,0.0260190151157777,0.0404740235134319,High,log2_predicted_IC50,Docetaxel,1819,Microtubule stabiliser,Mitosis,670,-2.538492,TRUE
UCEC,Drug_1873__BUPARLISIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,1.25821443219277,1.20644137459486,-0.051773057597915,0.0226202937887888,0.0361924700620621,High,log2_predicted_IC50,Buparlisib,1873,"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",PI3K/MTOR signaling,957,0.993008,TRUE
UCEC,Drug_1912__AFURESERTIB,MO-DDRscore High vs Low,Wilcoxon rank-sum,272,273,3.002310016122,3.0602234423518,0.0579134262298053,0.16743454330278,0.213098509658083,Low,log2_predicted_IC50,Afuresertib,1912,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,956,2.4131465,TRUE
